Quad_Cat,Num_of_Fixations,Mean_Fixation_Duration,SD_Fixation_Duration,Skew_Fixation_Duration,Max_Fixation_Duration,First_Fixation_Duration,Num_of_Saccade,Mean_Saccade_Duration,SD_Saccade_Duration,Skew_Saccade_Duration,Max_Saccade_Duration,Mean_Saccade_Amplitude,SD_Saccade_Amplitude,Skew_Saccade_Amplitude,Max_Saccade_Amplitude,Mean_Saccade_Direction,SD_Saccade_Direction,Skew_Saccade_Direction,Max_Saccade_Direction,Mean_Saccade_Length,SD_Saccade_Length,Skew_Saccade_Length,Max_Saccade_Length,Num_of_Blink,Mean_Blink_Duration,SD_Blink_Duration,Skew_Blink_Duration,Max_Blink_Duration,Num_of_Microsac,Mean_Microsac_Peak_Vel,SD_Microsac_Peak_Vel,Skew_Microsac_Peak_Vel,Max_Microsac_Peak_Vel,Mean_Microsac_Ampl,SD_Microsac_Ampl,Skew_Microsac_Ampl,Max_Microsac_Ampl,Mean_Microsac_Dir,SD_Microsac_Dir,Skew_Microsac_Dir,Max_Microsac_Dir,Mean_Microsac_H_Amp,SD_Microsac_H_Amp,Skew_Microsac_H_Amp,Max_Microsac_H_Amp,Mean_Microsac_V_Amp,SD_Microsac_V_Amp,Skew_Microsac_V_Amp,Max_Microsac_V_Amp
2,0.632183908,1166.736364,1165.847345,2.573056285,7114,3730,0.632183908,408.1272727,416.9826765,1.327292379,1711,35.07603546,40.46045173,1.942661919,192.8427022,0.378537165,2.058457834,-0.135880549,3.14007515,35.07959676,40.46455972,1.942661919,192.8622817,0.045977011,106.75,26.23383856,0.272752254,151,1.568965517,159.0195013,84.09141167,0.597138683,399.5672732,15.92619949,23.68530845,3.603007363,188.1118804,14.88668609,118.642839,-0.093925185,179.9414435,-0.308079529,28.08220857,-0.1278776,148.7558104,-0.180142008,5.175670971,-1.184775394,25.36960516
2,0.482758621,1894.785714,1542.607482,1.51862382,7116,6093,0.474137931,190.2909091,278.8960826,2.392643563,1171,15.31424112,21.15743907,3.140573549,114.8468069,-0.332637513,2.238469357,0.155168531,3.126510077,15.31579599,21.1595872,3.140573549,114.8584674,0,,,,,2.370689655,94.88854069,58.82203816,1.226495288,370.3512981,7.072545618,13.59537344,7.698391313,158.0198974,-17.87765236,114.9209109,0.079733693,179.9625985,0.913713107,15.15190323,5.736579851,157.5554823,-0.047762131,2.142761015,-2.154040734,10.55582329
0,0.350993377,2434.924528,3351.020171,2.493314151,16282,10707,0.350993377,413.9056604,481.5562618,1.667801291,2014,30.86010218,37.25081327,2.164230313,185.1464843,-0.039107019,1.877613655,0.031876114,3.135732794,30.86323543,37.25459538,2.164230313,185.1652824,0.006622517,134,,,134,1.264900662,93.90744518,76.08229756,2.200520541,509.4896829,14.08258153,29.00796942,4.154143031,221.2708467,9.824585099,115.051296,-0.016920623,179.6560632,0.206697353,29.3200808,-3.142036122,113.8833211,-0.102538312,13.45451575,-1.168408337,50.43908784
1,0.527950311,1365.470588,1432.387979,2.533072323,8281,461,0.527950311,537.6588235,566.5943277,1.802118326,3000,40.47803576,44.31638842,1.618348766,204.2360729,0.417924489,2.04698455,-0.151679418,3.140655325,40.48214553,44.3208879,1.618348766,204.2568092,0.01242236,102.5,38.89087297,0,130,1.267080745,155.8515393,72.57758121,0.247598036,367.4811899,12.88558961,15.31351229,3.815639102,127.5071633,17.84090114,122.0667083,-0.11808284,179.9949373,0.228308555,19.23859726,1.591815783,127.5057303,-0.247379246,5.577186462,-0.027559168,33.85183748
3,0.575,1454.673913,1441.206332,1.494478254,5645,1100,0.5625,292.3111111,360.3090102,1.784862053,1514,33.5040588,53.67510696,2.140703579,210.8092419,0.365460344,2.031798105,-0.104010781,3.138795418,33.50746049,53.68055664,2.140703579,210.8306455,0.0125,88,,,88,1.75,111.249535,95.8477419,2.635680527,610.559686,13.30740566,29.69872308,4.111278208,177.419653,-5.526669921,119.7469782,0.077773755,179.8898205,-0.247088008,31.43033864,0.589563785,171.7256797,-0.252130949,8.493582992,-3.080298836,35.06689172
3,0.493333333,1556.918919,1558.48581,1.943115857,7283,1819,0.493333333,477.6486486,564.1591686,1.953929621,2552,33.12762205,38.47310751,2.967455394,214.6338253,0.29464292,1.862662266,0.02393118,3.114665094,33.13098553,38.47701372,2.967455394,214.6556172,0.013333333,83,,,83,1.306666667,134.7865765,76.54118769,1.177150685,441.3391006,14.12651679,20.52708704,3.547426831,145.2527487,15.36070858,109.8360191,-0.008284078,179.8226268,-1.020292508,22.89039276,-2.693766793,51.39456768,-0.178146918,9.824881524,-2.039011509,31.05540168
1,0.5,1578.088889,1640.695513,2.951127273,10017,8448,0.494444444,424.8426966,402.6886881,1.392854916,1883,29.32795959,29.65073762,1.97713024,167.0074404,-0.100341022,2.035727894,0.059244081,3.11974997,29.33093729,29.65374808,1.97713024,167.0243968,0.011111111,92.5,9.192388155,0,99,1.294444444,116.6585425,65.99577356,0.917554889,409.3511173,14.35320501,18.33765252,3.377704712,165.8267027,-6.919971226,116.5253258,0.040404005,179.8656551,-0.277021248,21.96825036,-1.57699252,69.26998024,-0.070271844,7.767860438,-0.958533209,37.10213818
0,0.275510204,3392.296296,2795.374818,0.932046631,10769,8590,0.275510204,240.6296296,255.6855262,2.201770022,1242,16.61862094,13.67119604,1.066249867,54.57334124,-0.291099494,2.336425356,0.100677419,3.14130953,16.62030824,13.67258409,1.066249867,54.57888212,0,,,,,1.459183673,69.51313094,55.97815644,1.205796111,298.9866142,7.144240475,14.37771313,3.983781099,90.40305641,-15.41207765,116.534184,0.176716816,179.9616169,-0.01327509,16.00594709,0.032802837,90.31768469,-0.014148073,1.366617869,-0.443908256,6.972958153
0,0.426666667,1912.28125,2301.154987,2.32986296,10974,374,0.413333333,451.7741935,398.9270367,1.588960878,1783,44.8631714,43.80687956,1.261864836,163.9411555,-0.600504189,2.057628217,0.212051198,3.139206925,44.8677264,43.81132731,1.261864836,163.9578006,0,,,,,1.146666667,100.5017224,85.81552289,1.009568234,322.3682171,19.85864437,34.70587526,2.804570048,177.2621302,-26.72859421,121.4977677,0.171759674,179.9917969,1.056765483,39.77990843,0.35904038,166.1243271,0.014933077,4.416280275,0.87960777,27.02965216
3,0.421487603,2115.333333,2430.01575,2.625414426,13713,1694,0.41322314,264.8,363.2319212,3.519128792,2257,18.61249773,20.16874729,1.605329938,82.83898211,-0.409508673,2.240307937,0.179305031,3.138283572,18.61438747,20.17079504,1.605329938,82.84739283,0.05785124,181.7142857,187.1431843,1.156584709,571,1.611570248,86.79857726,71.22532796,1.533436568,369.3976555,8.701540261,15.8408369,3.482340957,92.78325952,-18.92143595,110.3944406,0.117806247,179.9742073,0.45191331,17.96368985,-0.178091035,92.59060687,0.032668077,1.974553708,-0.452304608,8.856047592
1,0.477777778,1804.569767,2231.175372,2.944318258,13496,1947,0.477777778,286.9883721,367.996659,1.923819464,1625,18.93722979,26.40079616,2.876995398,139.500928,-0.626852891,2.327906202,0.345474246,3.128174458,18.9391525,26.40347665,2.876995398,139.5150917,0.011111111,55.5,0.707106781,0,56,1.466666667,78.92029738,56.84226541,1.905477554,462.5223967,10.11557436,20.1387729,4.291543455,149.0360977,0.042134987,121.0034366,-0.014784993,179.9703931,0.094061038,20.3158682,-0.020834922,112.9526214,-0.009271334,9.773075228,0.334519535,87.96277021
2,0.424418605,1892.780822,2654.462371,3.676252891,15676,1627,0.418604651,468.4444444,544.4691921,1.828009039,2402,33.02232226,41.34462304,1.724287216,166.8041916,-0.143630397,2.055194708,-0.037147819,3.132302464,33.02567504,41.3488208,1.724287216,166.8211274,0.005813953,159,,,159,1.331395349,95.01164466,71.20278544,1.777590737,413.1382954,14.52377068,26.6863005,3.259721916,168.4360524,-9.241692487,115.7577232,0.121582417,179.8292429,0.619722013,29.43962333,1.133600617,159.868726,0.250507554,7.53936283,1.322416039,53.03483924
2,0.551724138,1493.041667,1385.02326,2.064026917,7742,1397,0.551724138,317.6875,379.5936418,1.772039208,1743,25.65349887,32.41403753,2.539752591,169.2007354,-0.022064833,2.255951473,0.017810824,3.141591141,25.6561035,32.41732856,2.539752591,169.2179145,0.017241379,141.6666667,137.325647,0.379740302,300,1.649425287,101.1567544,60.10292579,1.203341425,354.7812749,11.29161813,21.72474274,4.822577992,167.4415043,-6.497387222,116.2643538,0.077472226,179.9903583,0.477487629,23.78821279,0.663613243,162.2204371,0.032564553,5.811041304,-1.200047718,33.46986718
2,0.534482759,1664.354839,1398.82875,1.654850835,6728,3307,0.525862069,219.2459016,326.3057695,3.486690722,2084,16.92125885,20.88443612,3.347615819,129.2220247,-0.743141589,2.328957677,0.394193162,3.12787564,16.92297688,20.88655654,3.347615819,129.2351448,0,,,,,2.482758621,81.10182431,57.19419675,1.391465848,327.9843487,6.695501728,11.80185259,5.596932216,122.0943953,-19.69389053,104.015611,0.041322355,179.8174718,-0.227071589,13.17995904,-1.895215603,80.56028078,0.045054747,3.239646023,5.021067419,38.70557658
0,0.298013245,3082.977778,3864.097775,2.846062429,21608,4664,0.291390728,280.8181818,272.0287496,1.226161082,1094,20.24643866,23.36938278,1.948539943,101.852922,-0.383989682,2.132196084,0.148591342,3.137892391,20.2484943,23.37175549,1.948539943,101.8632633,0.039735099,306.3333333,262.3811477,1.000704392,804,1.331125828,72.23288636,54.3527464,1.277125673,257.046844,8.575580671,16.7542186,4.610145467,148.7805054,-28.11053284,107.6982236,0.189148912,179.9288817,-0.738316122,17.71913447,-3.208140557,68.11002722,0.08070441,6.32498756,1.522265585,42.94894916
1,0.48447205,1662.871795,1476.413471,1.390068559,6942,498,0.48447205,410.8076923,400.2715655,1.202333936,1675,29.31930518,32.86951067,1.598019343,134.0949722,0.078383294,2.259405536,-0.067989287,3.137796184,29.322282,32.87284794,1.598019343,134.108587,0.00621118,54,,,54,1.645962733,102.4204208,57.81461457,1.019220842,333.9413687,10.3419706,17.94989256,4.268469642,140.6229163,-1.064946354,123.4472145,0.05025644,179.9229555,1.208544121,20.11994972,3.247769034,140.6160627,0.178420661,4.813728257,2.582488538,42.04284678
3,0.525,1473.357143,2123.108545,3.048607326,10841,1240,0.5125,443.8780488,664.6632679,3.781151829,3984,29.53951514,38.06094616,1.787539744,147.9704761,-0.244719979,2.47636906,0.104344014,3.133626749,29.54251432,38.06481052,1.787539744,147.9854997,0.0625,92,40.0312378,0.728417106,158,1.6,107.2403542,75.22830592,1.822799824,393.848419,14.50742557,29.17002644,3.395225163,148.397115,2.642237254,126.334099,-0.009186578,179.8626927,0.434562069,32.19590415,0.651091001,148.394449,0.252167746,5.113149742,3.548533119,35.14369743
3,0.266666667,3389.15,3877.065022,1.464667507,14887,3617,0.253333333,398.1052632,766.409587,3.305010119,3456,18.25271477,15.94692904,0.826182069,51.82911181,-0.54226941,2.075822555,0.293711996,3.109824007,18.25456798,15.94854814,0.826182069,51.83437407,0.04,77.33333333,21.5019379,0.232779348,101,1.293333333,77.89237385,69.88426437,1.78646902,380.9311091,10.74949052,23.73194782,4.638797312,168.2078732,1.970119167,115.5270986,0.017752549,179.8365997,-0.697709254,25.00409482,-1.469049444,127.1810513,-0.12392145,7.357293879,-1.633297205,21.13499641
1,0.583333333,1168.657143,935.4535698,1.84371838,4819,1045,0.583333333,542.0761905,633.0214739,2.23268973,3908,40.659993,48.6495067,1.649358793,198.0555418,-0.23220294,2.05276794,0.116809459,3.140826897,40.66412125,48.65444613,1.649358793,198.0756506,0.033333333,103.5,30.23077902,-0.360143072,131,1.261111111,156.9289392,73.62986151,0.660910239,455.3086174,12.89167073,16.86394349,4.534872884,155.8400036,-9.286312556,115.734285,0.101434461,179.7946808,0.31054671,20.35969138,1.378163952,155.7644108,-0.184001298,6.050911081,1.473094733,34.3222039
0,0.602040816,1326.542373,1113.179793,1.72824332,4915,1248,0.591836735,340.4827586,414.3789367,2.938268052,2556,24.2418475,27.3736619,3.249758757,178.2074634,-0.017262848,2.006526287,0.04871049,3.137073224,24.24430879,27.37644117,3.249758757,178.2255569,0.010204082,86,,,86,1.469387755,135.9066545,77.89781424,0.908160517,397.5538244,9.914407917,15.86616201,6.506648354,158.0237911,-3.737282499,114.2881295,0.026196372,179.7826203,-0.336558629,18.41371864,-4.072897151,77.74933098,-0.197025401,3.388344299,-2.1221839,16.17700916
0,0.546666667,1298.634146,1174.794615,2.498914103,6067,1078,0.546666667,532.3902439,532.2503113,1.364570857,2092,40.64941534,37.11544903,1.290538899,153.7278276,-0.226949375,1.983591607,0.033286655,3.127346017,40.65354251,37.11921739,1.290538899,153.7434357,0.026666667,86,39.59797975,0,114,1.093333333,169.7112567,90.2892271,0.279299131,368.8683725,14.26918899,17.08866265,3.271984448,114.4359187,9.04346638,114.5796356,-0.09774149,179.7520109,-1.323189633,20.370643,-1.812371176,65.24214491,-0.444519065,9.009675548,-3.119492038,30.05087173
3,0.272727273,3410.181818,5660.589112,2.960544785,28430,2069,0.26446281,268.28125,286.4037568,0.924343128,882,20.85463703,21.78114857,1.013114584,71.53077048,-0.145440127,2.210119308,0.065917818,3.14083585,20.85675442,21.78336002,1.013114584,71.53803306,0.049586777,76.33333333,18.4571576,1.023803321,112,1.545454545,82.33620263,50.69744141,1.491502046,290.0129894,6.629093827,11.74567646,4.269234011,82.73230701,-12.4764845,120.9720888,0.097684563,179.9842379,0.344959744,13.10296674,1.818903291,82.73216886,-0.051524036,2.525898808,4.702207075,26.62174925
1,0.316666667,2810.736842,3688.940641,3.86477743,24384,2948,0.311111111,351.4642857,399.2421441,1.956606838,2094,23.53293401,28.0020412,2.420334004,144.2407138,-0.114033906,1.873008947,0.074774096,3.140254853,23.53532333,28.00488428,2.420334004,144.2553587,0.172222222,156.8064516,127.7576924,2.704454392,700,1.255555556,94.12546407,58.01112419,0.952900963,324.8376193,11.99263415,29.71659446,7.422584943,297.8416085,-19.0635767,118.9408692,0.169259414,179.8427552,-1.965780731,31.41790311,-6.658826486,77.41180545,-0.240171102,6.001415921,-0.805044116,33.84342566
2,0.343023256,2416.525424,3490.561255,2.615080118,17498,1526,0.337209302,506.862069,648.5790527,1.658577463,2653,33.24360781,42.11335869,1.577153723,145.974028,-0.135210549,2.10917166,0.102582274,3.139234921,33.24698306,42.11763449,1.577153723,145.9888488,0.046511628,109,80.53570637,1.116405426,278,1.162790698,103.0048506,68.01062002,1.376674799,410.7449283,11.10912443,17.50017613,3.50404576,109.6371831,0.942594044,113.5688813,0.041817762,179.9987376,-0.215746687,19.16237715,1.012177759,106.9794555,-0.150111376,7.848081275,0.070819641,43.21016983
2,0.482758621,1625.297619,1486.344661,1.540023062,7300,4683,0.482758621,443.0714286,504.930719,1.577044752,2363,32.21476821,42.59007733,2.380977294,223.3293347,-0.080970984,2.041215156,0.0313307,3.127174739,32.21803901,42.59440154,2.380977294,223.3520095,0.057471264,129,136.4591921,1.791254777,488,1.620689655,125.0342825,64.58471593,0.976056597,375.2260501,11.49915632,23.38870242,6.076324683,220.5656944,0.258904795,116.6260727,0.002556635,179.9702298,-0.457076347,25.3355523,-3.093293442,141.404715,-0.205105522,6.062047078,-1.095062056,40.02710164
2,0.474137931,1889.381818,2032.702821,1.96929249,9512,1072,0.465517241,233.6111111,358.644535,2.625240915,1833,21.18677735,28.93942307,2.501147952,126.9652839,-0.309425413,2.169199232,0.143966162,3.135359536,21.18892846,28.94236132,2.501147952,126.9781748,0.025862069,204,195.9311103,0.366025875,429,1.896551724,97.26209716,63.88411047,1.618290321,380.1763575,8.685302522,16.94347631,4.98365708,128.43911,-5.307972326,111.121709,0.032077117,179.9456348,-0.166301654,18.83911025,-0.527338205,109.8145664,-0.179604252,2.791397113,-4.175592284,12.49322717
0,0.344370861,2356.211538,3466.473884,2.957689341,19237,420,0.337748344,556.6470588,573.7094325,2.145785871,2919,40.24605286,34.7813642,1.426527561,176.4095553,-0.600129546,1.949497968,0.217827594,3.141111154,40.25013908,34.78489558,1.426527561,176.4274664,0.086092715,97.46153846,20.38224466,-0.403931964,123,1.052980132,122.0362982,92.21551787,1.415255605,437.7922376,19.03505651,29.67578727,2.659453264,182.6225083,-17.29290834,116.6864787,0.137556895,179.5507549,0.577384406,33.47459327,1.050689263,182.5241761,-0.085793619,11.14490437,0.79651507,49.5661739
1,0.453416149,1503.164384,1355.684944,2.063070875,7771,1084,0.453416149,712.2328767,648.4686774,1.02679225,2666,55.18601132,51.72132674,0.878625572,182.6144669,-0.016456059,2.042222847,0.045314276,3.137886692,55.1916144,51.72657805,0.878625572,182.6330079,0.037267081,136,111.6816905,1.137996341,355,1.285714286,168.1732352,77.88748413,0.213378447,408.9538881,12.23161441,13.07605075,4.360567435,124.7194844,18.3735889,117.5488619,-0.100581805,179.9026627,-1.353415401,16.76720553,-2.374006739,46.20634214,-0.054721956,6.188687405,-1.009758346,28.48485685
3,0.375,2395.233333,3562.392529,2.411805263,16385,1422,0.3625,281.5517241,363.0244567,2.019609741,1616,26.53760535,40.31591642,2.315221768,161.7477385,-0.409120999,2.169224718,0.118448441,3.122348601,26.54029973,40.32000973,2.315221768,161.7641609,0.1125,119.5555556,87.70563139,1.296449817,325,1.675,91.92052991,64.57659181,1.606822868,352.6062426,8.499843486,18.68416507,5.57178826,162.9174441,-8.536259619,121.8538629,0.112736447,179.5363725,0.01947691,20.23676374,2.830771134,162.6750759,0.080578009,3.389212056,1.834739259,21.95516262
3,0.413333333,2080.354839,2600.36052,3.295339338,14017,2574,0.4,359.7333333,439.1073181,1.918617808,1885,29.36012731,36.44501509,1.789131342,147.7279009,0.456980802,2.223199007,-0.213903115,3.117966354,29.36310827,36.44871539,1.789131342,147.7428999,0.013333333,113,,,113,1.346666667,100.0286792,54.84247823,1.707752893,316.9228862,10.74020656,18.2138833,3.151653104,99.99142422,2.487178393,115.9209075,0.017239253,178.8003676,0.27121164,20.63030984,0.880703106,99.96369876,-0.158223128,4.737868473,1.225636871,30.24613388
1,0.45,1706.814815,2543.834979,3.657302272,17367,1979,0.45,514.1604938,639.9128155,1.982566433,3063,33.93045691,40.95558125,1.924949874,198.6610326,-0.186528593,1.960940109,0.142532164,3.138010601,33.9339019,40.95973951,1.924949874,198.6812028,0.044444444,95.5,34.30951555,0.303929825,143,1.2,122.9205306,92.79770881,1.743618512,599.2958614,20.62595058,42.46588539,4.520689703,359.2249936,-7.613756822,112.3359119,0.102292648,179.8649846,0.556412041,44.93706497,1.910718306,357.8748972,-0.320062836,14.48144037,1.359903467,93.61375369
0,0.479591837,1840.553191,2075.252146,2.081136202,10215,951,0.469387755,252.7391304,298.7291181,1.745173898,1187,21.27842333,19.31787616,1.466583253,78.81325239,-0.72069482,1.998224252,0.22955536,3.137834471,21.28058374,19.31983752,1.466583253,78.82125437,0.010204082,127,,,127,1.775510204,106.39928,75.89220604,0.800211966,363.4164175,9.140335007,14.0511252,3.728131675,104.232571,-19.69802843,119.4654877,0.101345175,179.8223859,-0.22210116,16.72933061,0.409791174,104.174609,0.006313502,1.210455372,0.605901368,5.078591209
0,0.333333333,2410.2,3548.00795,3.702559891,18515,1047,0.32,620.9583333,581.2798831,1.190441625,2313,62.65590052,62.59504431,0.572320767,182.9385053,0.124777549,2.298398464,-0.030926326,3.127412867,62.66226203,62.60139964,0.572320767,182.9570792,0,,,,,1.306666667,91.91248101,98.03705574,2.134184769,430.9410688,19.1988801,43.75432032,2.899142018,224.2465275,11.28434665,119.3621752,-0.102809133,179.8486588,0.927989117,47.71367695,0.784814358,224.2379448,0.051860012,3.05679158,-2.370940346,13.59522925
3,0.380165289,2091.456522,2418.37837,2.400869634,10963,1715,0.380165289,538.1521739,592.9678263,1.307717017,2096,43.39731924,49.15400962,1.576475384,219.268839,0.359740649,2.032885655,-0.126704704,3.137710418,43.40172541,49.15900027,1.576475384,219.2911016,0.074380165,158.5555556,111.4889133,0.798809312,368,1.355371901,113.3285876,86.87700132,1.484065486,414.6525137,14.41516755,23.94879107,2.645016535,127.283115,16.94355321,115.1965305,-0.123749607,179.9273267,-0.067072931,27.26231947,0.00715362,127.2812621,-0.238208901,6.02360874,-3.405827189,32.90430765
1,0.377777778,2155.426471,2165.947515,2.168177708,12112,1795,0.372222222,497.5373134,480.5991629,1.017616789,2026,36.24783232,34.45902411,1.001234986,143.5885442,0.062570292,2.108222865,-0.017642857,3.106190125,36.25151259,34.46252276,1.001234986,143.6031228,0.161111111,184.8275862,225.4330862,2.255504773,1042,1.172222222,108.3439718,68.19882511,1.5235732,357.2735007,17.55585726,27.86126555,2.476281608,143.2279679,-4.250620371,112.2498217,0.024557322,179.7416406,-1.308190418,31.18887927,-0.929979515,128.4687626,0.229449698,10.54851915,0.642902922,53.61640741
2,0.505813953,1557.287356,1697.635489,1.706395968,7400,902,0.5,423.1046512,450.1369472,1.52358104,2297,31.86334877,36.40155651,1.691239039,160.6734891,0.028794888,2.090196428,-0.002564164,3.123369631,31.86658389,36.4052524,1.691239039,160.6898024,0.069767442,124.5833333,72.26398365,0.626979371,261,1.279069767,117.388422,75.34670262,1.483571385,509.4890298,15.21039864,24.60480821,2.884890108,156.9309285,-21.69461168,115.9750561,0.195390397,179.7330836,-1.125582797,27.91722163,0.370143881,156.8048059,-0.390318444,7.546157868,-0.899682666,26.98621682
2,0.574712644,1337.11,1432.615662,2.456327577,8300,1213,0.58045977,396.2178218,499.006986,1.881147093,2543,26.5523916,31.53331692,2.125702762,162.8798163,0.223202627,2.145087476,-0.138757148,3.140787508,26.55508749,31.53651852,2.125702762,162.8963537,0.08045977,86.5,50.42854808,1.578226993,214,1.804597701,124.6727502,65.37292716,0.845966945,344.8369093,10.55854439,14.40043445,3.299827582,95.16470658,0.999514388,117.7742645,0.027141579,179.8327631,-0.59383031,16.97712191,-0.269433353,90.7220401,-0.299182485,5.504358039,-1.643197501,33.36481336
2,0.689655172,1297.7375,1404.703804,2.790039553,8305,5127,0.698275862,154.308642,193.2331909,2.464751649,1018,10.46121413,11.57340763,4.118899023,77.98317483,-0.379465381,2.198620753,0.191159002,3.138527205,10.46227626,11.57458269,4.118899023,77.99109253,0.051724138,92.66666667,29.0424976,0.209279611,129,2.551724138,93.88680163,58.04303925,0.943656884,282.20256,6.263846496,9.344957167,7.44924664,115.1488204,4.552734299,113.4479292,-0.032500296,179.9923872,-0.26135899,11.1383479,-4.781868301,35.65216903,-0.035782011,1.585253701,-0.390801848,13.62935238
0,0.278145695,2818.595238,3404.798394,2.071731629,17122,6287,0.278145695,777.1428571,861.1069895,2.226357226,4559,51.64600741,47.45189391,1.293014236,198.4940718,-0.439875189,2.046141662,0.233686947,3.10991828,51.65125108,47.45671174,1.293014236,198.5142251,0.046357616,127.1428571,80.8752714,0.851230586,284,1.046357616,131.2746646,182.1838165,8.173237113,2102.709513,20.31095523,40.31447592,3.899643091,307.9873681,-13.60670868,118.2751951,0.131542912,179.7576342,0.539436343,41.11546013,2.537546582,307.149337,-0.406752331,18.68684783,-0.765020738,79.02259882
1,0.48447205,1073.192308,836.2054998,1.906597929,4937,1051,0.47826087,1013.701299,1076.460673,1.909422094,5611,63.26400116,54.07243603,0.725545681,184.9718226,0.28789198,2.05147967,-0.082016561,3.135159771,63.27042441,54.07792605,0.725545681,184.990603,0.02484472,143.5,45.99637667,0.345547354,206,0.97515528,219.1913942,110.2651244,0.771804803,554.9222012,25.86904679,31.12430699,2.253247889,159.9328763,17.75398179,122.9103597,-0.141880487,179.8084737,1.171015953,38.93843547,-0.140799347,159.6587565,-0.420148806,11.1419496,-0.087748035,50.36093254
3,0.525,1427.357143,1450.188547,2.986929143,8497,1062,0.5125,490.0731707,504.9189237,1.285250339,2054,43.84391123,56.01683117,1.509105983,197.7636253,-0.279743446,1.922588769,0.183438284,3.132177516,43.84836274,56.02251861,1.509105983,197.7837044,0.2375,138.0526316,118.5197938,1.849230101,498,1.2125,135.5697946,105.5185338,1.875485359,526.3714342,20.02160292,36.55915881,2.88661983,188.5607971,-15.18054485,113.4730849,0.134032763,177.3314629,-0.179460206,40.71714904,-0.903604051,147.6430349,-0.442220366,9.083203377,0.330069325,35.82231851
3,0.493333333,1582,2100.673106,1.958125091,8513,1032,0.48,466.2222222,496.1355294,1.39206449,1885,39.62710565,46.61603443,1.384958077,155.1978759,0.062992166,2.079699715,-0.092254561,3.085931146,39.63112903,46.6207674,1.384958077,155.2136333,0.066666667,150.8,100.5818075,0.399006084,300,1.186666667,126.9809471,75.95229463,1.614673285,401.6181136,18.13772288,31.05973301,2.837561981,155.8386409,4.09395281,118.828579,-0.049544217,179.2368067,0.219294576,33.69093272,-1.267065962,113.9386586,-0.292320597,12.73408308,-0.674063005,43.90112658
1,0.583333333,1339.733333,1069.062883,1.848235622,5857,1218,0.588888889,368.1320755,418.6294662,2.124105979,2065,24.82137506,32.7039307,2.575434516,157.5060787,0.013941949,1.996939137,-0.053660332,3.131971731,24.8238952,32.70725116,2.575434516,157.5220705,0.038888889,88.14285714,28.71369343,-0.152109977,118,1.227777778,151.4011868,74.14002438,0.924139315,427.953371,13.88012304,16.49934615,3.283131826,126.0481431,1.683140197,110.7479873,0.00972801,179.8917066,1.035643245,20.40408695,0.605272314,125.9746358,0.636641492,6.826083724,1.208557928,31.94986223
0,0.530612245,1688.384615,1291.875611,1.39472593,5357,970,0.520408163,201.5882353,265.7128658,2.3425865,1345,17.21806076,17.34724468,2.264639884,77.24167758,-0.639008499,1.798585093,-0.008656838,3.115827695,17.21980893,17.34900596,2.264639884,77.24952,0.020408163,73,21.21320344,0,88,1.469387755,149.861178,70.83483336,0.165275559,399.5475963,9.435711501,10.54776136,5.353559206,101.737665,-5.83155642,115.674796,-0.01303433,179.9879709,0.594129364,14.0144934,2.198184896,101.6928169,0.099972444,1.984940545,1.919526395,15.95689635
0,0.386666667,2246.344828,1803.151532,1.122465933,7042,4365,0.373333333,358.0714286,389.1346457,1.698240204,1713,28.93842021,32.30791058,1.766420624,134.4726949,-0.524755216,2.240818517,0.23218719,3.121636703,28.94135835,32.31119084,1.766420624,134.4863481,0.04,92.66666667,27.7908858,0.305751274,124,1.093333333,132.9788743,78.17401782,0.656819973,310.0059396,14.21296159,17.22159799,2.195630989,80.73503442,7.00195006,113.0690611,-0.047036069,179.8072993,2.757836987,22.11810294,-0.454521404,68.00227224,0.060131801,1.990033908,-0.125829657,7.410406449
3,0.504132231,1714.885246,2317.33208,3.292512218,14385,1701,0.504132231,267.5245902,302.4128859,1.73817692,1328,20.14415177,23.04996013,2.277777218,115.2809867,0.215983519,2.010431422,-0.121322678,3.118879017,20.14619703,23.05230042,2.277777218,115.2926913,0.099173554,74,20.13138662,0.63018603,114,1.917355372,128.1807339,67.95364759,0.64418477,319.5060527,9.097791721,11.352189,3.615544629,75.53115331,0.68496569,117.4841987,-0.023628487,179.6485555,0.182048953,14.30443612,-0.698761556,71.09888913,0.179931451,2.680887103,3.344297442,26.47207668
1,0.588888889,1425.056604,1427.936325,2.058874138,6742,1109,0.583333333,275.8,351.8157133,2.20770513,2069,18.45716319,25.6734338,2.939078824,163.6558012,-0.256661648,2.042788796,0.120133662,3.141532159,18.45903716,25.67604045,2.939078824,163.6724173,0.077777778,115.5714286,73.81339704,1.965291824,342,1.894444444,92.7335081,52.1204892,1.014635526,302.0834346,8.643318813,14.32654228,5.43146414,158.5546971,-12.98070933,112.3623377,0.035972453,179.9965339,-0.236459494,15.9820017,-3.789477032,49.22250339,0.008568143,4.829255306,0.014395411,27.9709382
